Date,Open,High,Low,Close
2018/6/15,25116.71094,25130.82031,24894.38086,25090.48047
2018/6/18,24944.2793,25003.09961,24825.76953,24987.4707
2018/6/19,24763.58984,24763.58984,24567.75,24700.21094
2018/6/20,24771.16992,24804.75977,24628.39063,24657.80078
2018/6/21,24639.21094,24639.21094,24406.63086,24461.69922
2018/6/22,24526.9707,24663.17969,24526.9707,24580.89063
2018/6/25,24463.73047,24463.73047,24084.39063,24252.80078
2018/6/26,24281.89063,24384.21094,24241.2207,24283.10938
2018/6/27,24303.10938,24569.01953,24115.82031,24117.58984
2018/6/28,24064.18945,24308.16016,23997.21094,24216.05078
2018/6/29,24323.92969,24509.51953,24269.71094,24271.41016
2018/7/2,24161.5293,24319.41992,24077.56055,24307.17969
2018/7/3,24359.39063,24444.88086,24150.84961,24174.82031
2018/7/5,24285.82031,24372.80078,24177.43945,24356.74023
2018/7/6,24352.4707,24520.28906,24281.4707,24456.48047
2018/7/9,24519.19922,24796.51953,24518.42969,24776.58984
2018/7/10,24806.9707,24945.38086,24806.9707,24919.66016
2018/7/11,24789.48047,24815.16016,24663.82031,24700.44922
2018/7/12,24802.90039,24939.9707,24802.90039,24924.89063
2018/7/13,24926.07031,25043.21094,24890.06055,25019.41016
2018/7/16,25025.58008,25072.41016,24979.64063,25064.35938
2018/7/17,25033.91992,25155.39063,24989.60938,25119.89063
2018/7/18,25133.78906,25215.32031,25101.11914,25199.28906
2018/7/19,25139.15039,25154.16992,25052.61914,25064.5
2018/7/20,25041.14063,25124.09961,24986.34961,25058.11914
2018/7/23,25036.90039,25081.44922,24983.33008,25044.28906
2018/7/24,25092.42969,25286.61914,25092.42969,25241.93945
2018/7/25,25183.69922,25432.86914,25113.55078,25414.09961
2018/7/26,25468.55078,25587.24023,25463.16016,25527.07031
2018/7/27,25520.51953,25580.2207,25370.07031,25451.06055
2018/7/30,25439.32031,25500.16016,25287.38086,25306.83008
2018/7/31,25345.21094,25490.98047,25345.21094,25415.18945
2018/8/1,25461.63086,25488.80078,25278.32031,25333.82031
2018/8/2,25256.44922,25360.48047,25120.07031,25326.16016
2018/8/3,25360.36914,25467.90039,25325.16992,25462.58008
2018/8/6,25437.42969,25540.01953,25381.38086,25502.17969
2018/8/7,25551.65039,25692.7207,25551.65039,25628.91016
2018/8/8,25615.7207,25634.10938,25557.48047,25583.75
2018/8/9,25589.78906,25613.31055,25492.68945,25509.23047
2018/8/10,25401.18945,25401.18945,25222.88086,25313.14063
2018/8/13,25327.18945,25381.39063,25153.92969,25187.69922
2018/8/14,25215.68945,25339.50977,25201.86914,25299.91992
2018/8/15,25235.36914,25235.36914,24965.76953,25162.41016
2018/8/16,25294.9707,25607.33984,25294.9707,25558.73047
2018/8/17,25550.80078,25728.16016,25521.66016,25669.32031
2018/8/20,25727.69922,25790.16992,25716.41016,25758.68945
2018/8/21,25786.99023,25888.82031,25784.90039,25822.28906
2018/8/22,25825.06055,25836.16016,25722.42969,25733.59961
2018/8/23,25714.85938,25762.56055,25608.01953,25656.98047
2018/8/24,25688.58008,25826.05078,25688.58008,25790.34961
2018/8/27,25882.71094,26067.57031,25882.71094,26049.64063
2018/8/28,26092.69922,26122.24023,26037.84961,26064.01953
2018/8/29,26082.5293,26167.93945,26035.30078,26124.57031
2018/8/30,26099.00977,26104.36914,25934.80078,25986.91992
2018/8/31,25964.84961,26028.83008,25879.76953,25964.82031
2018/9/4,25916.07031,25971.76953,25805.94922,25952.48047
2018/9/5,25919.83984,26011.2207,25871.03906,25974.99023
2018/9/6,25973.01953,26073.67969,25880.83984,25995.86914
2018/9/7,25951.01953,26002.99023,25818.39063,25916.53906
2018/9/10,25991.91016,26039.96094,25854.13086,25857.07031
2018/9/11,25841.14063,26019.91992,25754.32031,25971.06055
2018/9/12,25989.07031,26145.7207,25929.42969,25998.91992
2018/9/13,26083.93945,26191.64063,26067.08008,26145.99023
2018/9/14,26169.56055,26211.10938,26068.28906,26154.66992
2018/9/17,26151.66016,26184.4707,26030.34961,26062.11914
2018/9/18,26076.21094,26317.33984,26076.21094,26246.96094
2018/9/19,26287.83984,26464.41016,26280.75977,26405.75977
2018/9/20,26519.39063,26697.49023,26519.39063,26656.98047
2018/9/21,26726.25,26769.16016,26680.36914,26743.5
2018/9/24,26705.25,26709.93945,26548.67969,26562.05078
2018/9/25,26601.58008,26634.84961,26475.58008,26492.21094
2018/9/26,26536.85938,26606.08984,26349.33984,26385.2793
2018/9/27,26418.26953,26557.00977,26379.94922,26439.92969
2018/9/28,26407.66016,26515.75977,26383.57031,26458.31055
2018/10/1,26598.35938,26737.98047,26596.05078,26651.21094
2018/10/2,26648.91016,26824.7793,26627.66016,26773.93945
2018/10/3,26833.4707,26951.81055,26789.08008,26828.39063
2018/10/4,26784.08008,26793.82031,26471.60938,26627.48047
2018/10/5,26632.76953,26676.16016,26301.81055,26447.05078
2018/10/8,26399.44922,26529.34961,26223.08984,26486.7793
2018/10/9,26469.18945,26539.93945,26324.16016,26430.57031
2018/10/10,26441.73047,26487.86914,25567.09961,25598.74023
2018/10/11,25518.39063,25683.64063,24899.76953,25052.83008
2018/10/12,25407.63086,25467.55078,25000.83008,25339.99023
2018/10/15,25332.46094,25482.41992,25243.88086,25250.55078
2018/10/16,25351.5293,25817.67969,25351.5293,25798.41992
2018/10/17,25705.86914,25810.08984,25479.16016,25706.67969
2018/10/18,25645.56055,25691.46094,25236.00977,25379.44922
2018/10/19,25421.08984,25608.71094,25350.01953,25444.33984
2018/10/22,25492.14063,25561.33984,25236.05078,25317.41016
2018/10/23,25038.46094,25307.69922,24768.78906,25191.42969
2018/10/24,25172.88086,25306.23047,24533.18945,24583.41992
2018/10/25,24736.53906,25104.28906,24645.56055,24984.55078
2018/10/26,24770.25,24916.16016,24445.18945,24688.31055
2018/10/29,24818.98047,25040.58008,24122.23047,24442.91992
2018/10/30,24482.03906,24906.67969,24415.68945,24874.64063
2018/10/31,25008.82031,25336.55078,25008.82031,25115.75977
2018/11/1,25142.08008,25396.4707,25108.10938,25380.74023
2018/11/2,25443.59961,25578.98047,25078.7207,25270.83008
2018/11/5,25261.4707,25507.34961,25261.4707,25461.69922
2018/11/6,25452.83008,25651.85938,25444.90039,25635.00977
2018/11/7,25788.46094,26200.14063,25765.88086,26180.30078
2018/11/8,26139.58984,26277.82031,26081.90039,26191.2207
2018/11/9,26149.10938,26161.49023,25882.91016,25989.30078
2018/11/12,25959.33008,25966.71094,25340.50977,25387.17969
2018/11/13,25321.21094,25511.0293,25193.7793,25286.49023
2018/11/14,25388.08008,25501.28906,24935.82031,25080.5
2018/11/15,25061.48047,25354.56055,24787.78906,25289.26953
2018/11/16,25242.34961,25510.23047,25147.80078,25413.2207
2018/11/19,25392.60938,25392.60938,24900.98047,25017.43945
2018/11/20,24618.67969,24707.25977,24368.98047,24465.64063
2018/11/21,24541.65039,24669.78906,24463.2793,24464.68945
2018/11/23,24336.40039,24408.80078,24268.74023,24285.94922
2018/11/26,24364.13086,24673.28906,24364.13086,24640.24023
2018/11/27,24557.01953,24750.73047,24416.0293,24748.73047
2018/11/28,24832.83984,25368.92969,24832.83984,25366.42969
2018/11/29,25343.65039,25479.03906,25202.78906,25338.83984
2018/11/30,25307.14063,25549.71094,25250.9707,25538.46094
2018/12/3,25779.57031,25980.21094,25670.50977,25826.42969
2018/12/4,25752.56055,25773.11914,25008.10938,25027.07031
2018/12/6,24737.41992,24951.00977,24242.2207,24947.66992
2018/12/7,24918.82031,25095.61914,24284.7793,24388.94922
2018/12/10,24360.94922,24500.81055,23881.36914,24423.25977
2018/12/11,24719.91016,24791.25977,24221.06055,24370.24023
2018/12/12,24509.08984,24828.28906,24509.08984,24527.26953
2018/12/13,24575.85938,24740.96094,24473.28906,24597.38086
2018/12/14,24408.03906,24431.14063,24033.78906,24100.50977
2018/12/17,23986.83008,24088.08008,23456.88086,23592.98047
2018/12/18,23769.13086,23927.76953,23516.01953,23675.64063
2018/12/19,23693.33008,24057.33984,23162.64063,23323.66016
2018/12/20,23224.11914,23282.19922,22644.31055,22859.59961
2018/12/21,22871.74023,23254.58984,22396.33984,22445.36914
2018/12/24,22317.2793,22339.86914,21792.19922,21792.19922
2018/12/26,21857.73047,22878.91992,21712.5293,22878.44922
2018/12/27,22629.06055,23138.89063,22267.41992,23138.82031
2018/12/28,23213.60938,23381.88086,22981.33008,23062.40039
