Date,Open,High,Low,Close
43378,112.629997,113.169998,110.639999,112.129997
43381,111.660004,112.029999,109.339996,110.849998
43382,111.139999,113.080002,110.800003,112.260002
43383,111.239998,111.5,105.790001,106.160004
43384,105.349998,108.93,104.199997,105.910004
43385,109.010002,111.239998,107.120003,109.57
43388,108.910004,109.480003,106.949997,107.599998
43389,109.540001,111.410004,108.949997,111
43390,111.68,111.809998,109.550003,110.709999
43391,110.099998,110.529999,107.830002,108.5
43392,108.93,110.860001,108.209999,108.660004
43395,109.32,110.540001,108.239998,109.629997
43396,107.769997,108.970001,105.110001,108.099998
43397,108.410004,108.489998,101.589996,102.32
43398,106.550003,109.269997,106.150002,108.300003
43399,105.690002,108.75,104.760002,106.959999
43402,108.110001,108.699997,101.629997,103.849998
43403,103.660004,104.379997,100.110001,103.730003
43404,105.440002,108.139999,105.389999,106.809998
43405,107.050003,107.32,105.529999,105.919998
43406,106.480003,107.32,104.980003,106.160004
43409,106.370003,107.739998,105.900002,107.510002
43410,107.379997,108.839996,106.279999,107.720001
43411,109.440002,112.239998,109.400002,111.959999
43412,111.800003,112.209999,110.910004,111.75
43413,110.849998,111.449997,108.760002,109.57
43416,109.419998,109.959999,106.099998,106.870003
43417,107.550003,108.739998,106.639999,106.940002
43418,108.099998,108.260002,104.470001,104.970001
43419,104.989998,107.800003,103.910004,107.279999
43420,107.080002,108.879997,106.800003,108.290001
43423,108.269997,108.559998,103.550003,104.620003
43424,101.800003,102.970001,99.349998,101.709999
43425,103.599998,104.43,102.239998,103.110001
43427,102.169998,103.809998,102,103.07
43430,104.790001,106.629997,104.580002,106.470001
43431,106.269997,107.330002,105.360001,107.139999
43432,107.889999,111.330002,107.860001,111.120003
43433,110.330002,111.120003,109.029999,110.190002
43434,110.699997,110.970001,109.360001,110.889999
43437,113,113.419998,110.730003,112.089996
43438,111.940002,112.639999,108.209999,108.519997
43440,105.82,109.239998,105,109.190002
43441,108.379997,109.449997,104.300003,104.82
43444,104.800003,107.980003,103.889999,107.589996
43445,109.800003,110.949997,107.440002,108.589996
43446,110.889999,111.269997,109.040001,109.080002
43447,109.580002,110.870003,108.629997,109.449997
43448,108.25,109.260002,105.5,106.029999
43451,105.410004,105.800003,101.709999,102.889999
43452,103.75,104.510002,102.519997,103.970001
43453,103.650002,106.879997,101.349998,103.690002
43454,103.050003,104.309998,98.779999,101.510002
43455,101.629997,103,97.459999,98.230003
43458,97.68,97.970001,93.980003,94.129997
43460,95.139999,100.690002,93.959999,100.559998
43461,99.300003,101.190002,96.400002,101.18
43462,102.089996,102.410004,99.519997,100.389999
